epoch,batch,train_loss,train_accuracy
6,1853,0.7343768,0.875
6,1854,0.71869946,0.875
6,1855,0.77640903,0.75
6,1856,1.6882701,0.53125
6,1857,0.6779931,0.8125
6,1858,1.1231424,0.65625
6,1859,0.96050435,0.8125
6,1860,1.4079105,0.625
6,1861,0.75605416,0.8125
6,1862,1.084595,0.78125
6,1863,1.5481977,0.625
6,1864,1.0666854,0.625
6,1865,0.88732994,0.8125
6,1866,1.1196785,0.71875
6,1867,1.1224847,0.71875
6,1868,0.7692629,0.78125
6,1869,0.9193092,0.78125
6,1870,0.5883138,0.90625
6,1871,1.1716458,0.71875
6,1872,0.8357247,0.78125
6,1873,1.1403646,0.78125
6,1874,1.376693,0.65625
6,1875,1.2976221,0.59375
6,1876,1.0660554,0.625
6,1877,1.0155538,0.75
6,1878,1.0564849,0.71875
6,1879,1.0005747,0.78125
6,1880,1.0838408,0.625
6,1881,0.8209348,0.78125
6,1882,1.3636712,0.625
6,1883,1.2486498,0.6875
6,1884,1.4830743,0.5625
6,1885,1.0191306,0.6875
6,1886,0.84372926,0.75
6,1887,0.9146956,0.71875
6,1888,1.0837493,0.59375
6,1889,1.1793864,0.6875
6,1890,1.2990978,0.65625
6,1891,1.2276711,0.71875
6,1892,1.1241062,0.625
6,1893,0.84116274,0.75
6,1894,1.5289705,0.59375
6,1895,1.0445744,0.625
6,1896,0.7462305,0.71875
6,1897,0.89958596,0.78125
6,1898,1.1359106,0.6875
6,1899,0.9751319,0.71875
6,1900,0.80896086,0.78125
6,1901,1.1599735,0.65625
6,1902,0.961994,0.78125
6,1903,0.89114916,0.75
6,1904,0.86954117,0.75
6,1905,1.1219194,0.75
6,1906,0.8225802,0.6875
6,1907,1.1242332,0.6875
6,1908,1.4933938,0.625
6,1909,1.1478267,0.6875
6,1910,1.3110142,0.625
6,1911,0.86130714,0.65625
6,1912,1.2747011,0.5625
6,1913,1.0233243,0.75
6,1914,0.53866905,0.84375
6,1915,1.3770012,0.5625
6,1916,1.2830583,0.59375
6,1917,1.3524452,0.65625
6,1918,0.9121231,0.78125
6,1919,1.0404311,0.6875
6,1920,1.1350055,0.6875
6,1921,1.077804,0.71875
6,1922,0.8183785,0.875
6,1923,0.7559715,0.8125
6,1924,0.8151297,0.84375
6,1925,1.4171969,0.625
6,1926,1.1034514,0.625
6,1927,0.54417825,0.90625
6,1928,0.74443424,0.8125
6,1929,0.9314885,0.75
6,1930,1.3975495,0.59375
6,1931,0.7916105,0.84375
6,1932,1.6391407,0.5625
6,1933,0.8205335,0.75
6,1934,0.9867549,0.75
6,1935,1.1600448,0.71875
6,1936,1.1583304,0.625
6,1937,0.96122074,0.71875
6,1938,0.9742177,0.78125
6,1939,0.8325943,0.75
6,1940,1.1592541,0.71875
6,1941,0.9062938,0.78125
6,1942,1.01411,0.71875
6,1943,0.9040572,0.78125
6,1944,1.9794725,0.46875
6,1945,1.4155486,0.625
6,1946,1.5325687,0.53125
6,1947,1.0004249,0.75
6,1948,1.0697811,0.6875
6,1949,0.8293128,0.78125
6,1950,1.0270634,0.6875
6,1951,0.96115696,0.8125
6,1952,1.1864232,0.6875
6,1953,0.8874134,0.78125
6,1954,0.8803479,0.78125
6,1955,0.5955645,0.875
6,1956,1.1211362,0.6875
6,1957,1.0937243,0.6875
6,1958,0.82376605,0.75
6,1959,0.5711489,0.9375
6,1960,0.8323153,0.71875
6,1961,1.2384956,0.625
6,1962,1.0176296,0.6875
6,1963,0.5926396,0.84375
6,1964,0.9622736,0.71875
6,1965,1.1990591,0.6875
6,1966,1.1139045,0.78125
6,1967,1.0716839,0.78125
6,1968,1.3441026,0.65625
6,1969,0.82387996,0.71875
6,1970,0.5715183,0.84375
6,1971,1.0215497,0.75
6,1972,0.57719964,0.84375
6,1973,0.73683274,0.84375
6,1974,1.0238466,0.71875
6,1975,1.0710734,0.71875
6,1976,0.982458,0.78125
6,1977,1.3911681,0.625
6,1978,0.82411253,0.8125
6,1979,0.8575949,0.75
6,1980,1.2931391,0.6875
6,1981,1.0620792,0.65625
6,1982,0.8929312,0.8125
6,1983,0.8212846,0.78125
6,1984,1.3275309,0.59375
6,1985,0.9424234,0.78125
6,1986,0.9632658,0.71875
6,1987,1.1875095,0.625
6,1988,0.92763996,0.71875
6,1989,1.050986,0.71875
6,1990,0.97359854,0.625
6,1991,0.68086916,0.84375
6,1992,1.0263597,0.8125
6,1993,1.4136416,0.59375
6,1994,0.9095699,0.75
6,1995,0.8672846,0.8125
6,1996,1.3023201,0.59375
6,1997,1.3939319,0.625
6,1998,1.0935377,0.6875
6,1999,1.1337504,0.8125
6,2000,0.8951635,0.78125
6,2001,0.72999436,0.78125
6,2002,1.0682231,0.6875
6,2003,1.1195451,0.71875
6,2004,1.2791799,0.59375
6,2005,0.9842457,0.6875
6,2006,0.7747984,0.8125
6,2007,1.0300131,0.75
6,2008,0.89044094,0.75
6,2009,0.79861116,0.71875
6,2010,0.98175716,0.71875
6,2011,1.2656795,0.6875
6,2012,0.8417591,0.75
6,2013,1.2723411,0.6875
6,2014,1.1657914,0.6875
6,2015,1.3824642,0.71875
6,2016,1.4314427,0.59375
6,2017,1.0810528,0.71875
6,2018,1.2930517,0.59375
6,2019,1.1360329,0.6875
6,2020,1.0302765,0.75
6,2021,1.0415695,0.6875
6,2022,0.89765716,0.8125
6,2023,0.75333136,0.8125
6,2024,0.91480106,0.75
6,2025,0.85593873,0.75
6,2026,0.9725513,0.65625
6,2027,0.9068513,0.71875
6,2028,1.329257,0.59375
6,2029,1.0326357,0.65625
6,2030,0.99738455,0.8125
6,2031,1.0692108,0.6875
6,2032,0.78718615,0.71875
6,2033,1.0631623,0.6875
6,2034,1.0014471,0.71875
6,2035,0.98554987,0.6875
6,2036,1.0021998,0.71875
6,2037,1.0162703,0.6875
6,2038,1.1184158,0.6875
6,2039,1.3261712,0.65625
6,2040,0.96239156,0.6875
6,2041,1.2408487,0.625
6,2042,0.8779384,0.8125
6,2043,0.8328742,0.84375
6,2044,1.1798472,0.65625
6,2045,0.69032955,0.75
6,2046,0.7591411,0.84375
6,2047,1.1149055,0.53125
6,2048,1.1443504,0.625
6,2049,1.4579957,0.5625
6,2050,0.89880794,0.71875
6,2051,1.115256,0.75
6,2052,0.756282,0.8125
6,2053,0.86524856,0.84375
6,2054,0.88117296,0.75
6,2055,0.90782756,0.65625
6,2056,1.2789431,0.53125
6,2057,1.2794241,0.625
6,2058,1.1870351,0.5625
6,2059,0.9094572,0.78125
6,2060,1.2252249,0.71875
6,2061,1.0140461,0.75
6,2062,0.5201812,0.875
6,2063,1.1852853,0.6875
6,2064,0.8723321,0.71875
6,2065,0.62023175,0.875
6,2066,0.6630006,0.84375
6,2067,1.1891341,0.53125
6,2068,0.7300505,0.78125
6,2069,0.87206995,0.75
6,2070,1.3415196,0.625
6,2071,1.2178143,0.65625
6,2072,1.5513816,0.65625
6,2073,0.70986146,0.84375
6,2074,0.9456716,0.8125
6,2075,1.2704875,0.71875
6,2076,1.1356959,0.6875
6,2077,1.0763657,0.71875
6,2078,1.0746607,0.6875
6,2079,1.4476106,0.5625
6,2080,0.8739009,0.78125
6,2081,0.92481714,0.6875
6,2082,1.0047774,0.71875
6,2083,1.2267752,0.6875
6,2084,0.8165567,0.75
6,2085,1.0184351,0.625
6,2086,1.2344365,0.6875
6,2087,1.3045146,0.65625
6,2088,0.7366947,0.8125
6,2089,1.2578132,0.65625
6,2090,0.63322634,0.84375
6,2091,1.128522,0.8125
6,2092,1.0534458,0.78125
6,2093,0.917622,0.71875
6,2094,1.313814,0.5625
6,2095,0.8286783,0.75
6,2096,0.8573512,0.78125
6,2097,1.1038084,0.6875
6,2098,0.7538434,0.8125
6,2099,0.98436403,0.71875
6,2100,1.1596642,0.75
6,2101,1.1450764,0.75
6,2102,1.2795448,0.59375
6,2103,1.0071876,0.78125
6,2104,1.0373063,0.78125
6,2105,0.759279,0.78125
6,2106,1.1043518,0.75
7,2107,0.5607647,0.875
7,2108,0.8354033,0.8125
7,2109,1.5441921,0.6875
7,2110,0.8937605,0.71875
7,2111,1.0521207,0.71875
7,2112,0.6425516,0.84375
7,2113,1.3031522,0.71875
7,2114,0.85280347,0.78125
7,2115,1.6692574,0.65625
7,2116,1.1175641,0.6875
7,2117,0.92975336,0.78125
7,2118,0.90176564,0.75
7,2119,0.87956077,0.75
7,2120,1.0005563,0.75
7,2121,0.8062502,0.78125
7,2122,1.1236784,0.75
7,2123,0.88037515,0.78125
7,2124,0.8866206,0.8125
7,2125,0.97134787,0.65625
7,2126,0.9311732,0.6875
7,2127,1.165134,0.65625
7,2128,1.2315462,0.65625
7,2129,0.87965816,0.71875
7,2130,0.6402187,0.78125
7,2131,0.66833633,0.78125
7,2132,1.463581,0.59375
7,2133,0.7929412,0.78125
7,2134,1.0878724,0.75
7,2135,1.0571637,0.65625
7,2136,1.4278446,0.625
7,2137,1.2315984,0.71875
7,2138,1.2330489,0.65625
7,2139,0.6792383,0.78125
7,2140,1.0050768,0.75
7,2141,0.74190736,0.84375
7,2142,1.3122035,0.5
7,2143,1.4989913,0.625
7,2144,0.774268,0.6875
7,2145,0.75456303,0.78125
7,2146,0.8946718,0.71875
7,2147,1.037545,0.71875
7,2148,0.74819255,0.75
7,2149,0.8726309,0.71875
7,2150,0.8712167,0.71875
7,2151,0.76873875,0.78125
7,2152,0.66655356,0.75
7,2153,1.7329652,0.625
7,2154,0.9835671,0.78125
7,2155,0.911849,0.6875
7,2156,0.92744434,0.8125
7,2157,0.8360563,0.75
7,2158,1.0107028,0.625
7,2159,1.0388967,0.78125
7,2160,0.9148648,0.6875
7,2161,1.2693766,0.625
7,2162,0.70846486,0.8125
7,2163,1.1442788,0.75
7,2164,1.0826188,0.75
7,2165,1.0397384,0.78125
7,2166,0.9530405,0.78125
7,2167,1.1403822,0.6875
7,2168,0.9304514,0.78125
7,2169,0.84997314,0.75
7,2170,1.1696492,0.6875
7,2171,0.9394912,0.6875
7,2172,0.98453534,0.71875
7,2173,1.0911372,0.625
7,2174,0.90124553,0.75
7,2175,1.2167861,0.625
7,2176,0.86100215,0.75
7,2177,0.9532418,0.75
7,2178,1.0878704,0.65625
7,2179,1.7123537,0.5625
7,2180,0.9904146,0.8125
7,2181,0.976358,0.78125
7,2182,1.3178828,0.625
7,2183,0.98950696,0.75
7,2184,0.99298495,0.71875
7,2185,1.0610164,0.71875
7,2186,0.68738633,0.84375
7,2187,0.89064276,0.75
7,2188,1.0423467,0.6875
7,2189,0.93832964,0.78125
7,2190,1.0496552,0.8125
7,2191,1.4669989,0.625
7,2192,1.1501176,0.75
7,2193,0.9471323,0.78125
7,2194,0.65551466,0.875
7,2195,1.1032125,0.65625
7,2196,0.7922214,0.75
7,2197,1.2725767,0.6875
7,2198,1.2042923,0.71875
7,2199,0.8989957,0.6875
7,2200,0.79994303,0.78125
7,2201,0.6108824,0.84375
7,2202,0.99643445,0.78125
7,2203,0.9385161,0.6875
7,2204,1.2084432,0.65625
7,2205,1.287381,0.59375
7,2206,1.2585926,0.71875
7,2207,0.9784889,0.71875
7,2208,0.7011929,0.78125
7,2209,0.7581834,0.78125
7,2210,0.94044685,0.75
7,2211,1.3192725,0.625
7,2212,1.585352,0.59375
7,2213,0.9152947,0.8125
7,2214,0.94057363,0.78125
7,2215,1.1601174,0.71875
7,2216,1.2546607,0.625
7,2217,1.2276458,0.6875
7,2218,0.9323574,0.8125
7,2219,0.8939076,0.8125
7,2220,0.96354157,0.78125
7,2221,1.2128447,0.59375
7,2222,0.6969039,0.875
7,2223,0.9079658,0.8125
7,2224,0.95999724,0.71875
7,2225,0.9277453,0.75
7,2226,1.0890723,0.625
7,2227,0.7612933,0.875
7,2228,0.99525857,0.71875
7,2229,0.80280745,0.78125
7,2230,0.9546634,0.78125
7,2231,1.0133207,0.65625
7,2232,1.2272322,0.65625
7,2233,1.0707597,0.8125
7,2234,1.0019219,0.65625
7,2235,1.3524846,0.59375
7,2236,1.2844031,0.75
7,2237,0.68214893,0.8125
7,2238,1.0178686,0.65625
7,2239,0.9009875,0.75
7,2240,0.8217996,0.78125
7,2241,1.1136664,0.75
7,2242,1.248266,0.5625
7,2243,1.369227,0.59375
7,2244,0.85155904,0.71875
7,2245,0.78830636,0.8125
7,2246,1.1879592,0.75
7,2247,0.73499906,0.8125
7,2248,0.85425884,0.8125
7,2249,1.1395434,0.71875
7,2250,0.82912153,0.78125
7,2251,1.0218956,0.75
7,2252,1.2786994,0.65625
7,2253,1.2090896,0.65625
7,2254,1.1157969,0.75
7,2255,1.402075,0.65625
7,2256,0.7569231,0.8125
7,2257,1.231917,0.65625
7,2258,1.0583223,0.71875
7,2259,0.8473069,0.8125
7,2260,1.019018,0.75
7,2261,1.2766994,0.65625
7,2262,0.67464596,0.84375
7,2263,1.4831932,0.59375
7,2264,0.9462809,0.75
7,2265,1.0797887,0.75
7,2266,0.8367185,0.78125
7,2267,0.96216524,0.78125
7,2268,0.8571009,0.8125
7,2269,1.4005399,0.75
7,2270,1.0677192,0.71875
7,2271,0.6799963,0.84375
7,2272,0.77199423,0.71875
7,2273,1.1842022,0.6875
7,2274,1.3449376,0.625
7,2275,1.5427891,0.5625
7,2276,1.373354,0.59375
7,2277,0.88075334,0.625
7,2278,0.5404226,0.875
7,2279,1.4333413,0.71875
7,2280,0.8002136,0.8125
7,2281,0.923093,0.75
7,2282,0.8583551,0.65625
7,2283,0.7878948,0.8125
7,2284,1.0792388,0.6875
7,2285,1.4209648,0.59375
7,2286,0.8145809,0.78125
7,2287,1.1997982,0.71875
7,2288,1.145055,0.6875
7,2289,0.94529396,0.78125
7,2290,1.1144909,0.625
7,2291,0.55447453,0.8125
7,2292,1.0918494,0.71875
7,2293,0.651245,0.90625
7,2294,1.0126163,0.71875
7,2295,0.9797477,0.75
7,2296,0.79862976,0.78125
7,2297,0.8981078,0.71875
7,2298,1.0259289,0.71875
7,2299,0.93723804,0.71875
7,2300,1.369774,0.59375
7,2301,1.28458,0.53125
7,2302,0.93772453,0.78125
7,2303,0.90649915,0.8125
7,2304,0.9847562,0.71875
7,2305,0.7577058,0.8125
7,2306,1.2705328,0.59375
7,2307,0.84391224,0.75
7,2308,0.8200624,0.71875
7,2309,0.8481023,0.75
7,2310,0.6959402,0.84375
7,2311,1.0953939,0.625
7,2312,0.9804252,0.59375
7,2313,0.9487336,0.75
7,2314,0.78768396,0.875
7,2315,1.2369941,0.625
7,2316,1.1311203,0.6875
7,2317,0.8250493,0.78125
7,2318,0.8545431,0.78125
7,2319,0.54375565,0.90625
7,2320,1.1202421,0.71875
7,2321,0.7374881,0.75
7,2322,1.1752629,0.65625
7,2323,0.7401975,0.78125
7,2324,1.3527921,0.65625
7,2325,0.7894745,0.75
7,2326,0.7036074,0.75
7,2327,1.1397942,0.6875
7,2328,0.79524,0.78125
7,2329,1.0168315,0.71875
7,2330,0.7957567,0.8125
7,2331,1.1985677,0.5625
7,2332,1.0228528,0.65625
7,2333,1.0226297,0.75
7,2334,0.9244381,0.6875
7,2335,0.8767966,0.75
7,2336,0.7039028,0.8125
7,2337,0.8946532,0.75
7,2338,0.6371296,0.8125
7,2339,1.6367949,0.65625
7,2340,1.8089917,0.40625
7,2341,1.2859236,0.59375
7,2342,0.7271605,0.71875
7,2343,1.4241315,0.59375
7,2344,1.0514961,0.75
7,2345,1.3164592,0.625
7,2346,1.0521971,0.59375
7,2347,1.1232119,0.6875
7,2348,0.9592637,0.78125
7,2349,1.234163,0.6875
7,2350,1.8600101,0.53125
7,2351,1.0345504,0.71875
7,2352,0.83566076,0.71875
7,2353,1.4158909,0.65625
7,2354,0.7977334,0.71875
7,2355,0.8849584,0.75
7,2356,0.75438714,0.84375
7,2357,1.0462506,0.75
7,2358,1.0158198,0.625
7,2359,1.1196626,0.625
7,2360,1.1193002,0.6875
7,2361,0.8255611,0.875
7,2362,0.6785718,0.875
7,2363,1.0627203,0.65625
7,2364,0.94981134,0.71875
7,2365,1.5753111,0.53125
7,2366,1.3749621,0.65625
7,2367,1.5177648,0.59375
7,2368,0.98120093,0.71875
7,2369,1.0351181,0.71875
7,2370,1.3629241,0.65625
7,2371,1.0134535,0.75
7,2372,0.9192353,0.6875
7,2373,1.1435694,0.6875
7,2374,1.1511569,0.6875
7,2375,1.251446,0.625
7,2376,1.3412814,0.59375
7,2377,0.6893635,0.78125
7,2378,0.907152,0.78125
7,2379,1.0712682,0.6875
7,2380,1.0018564,0.65625
7,2381,0.90400296,0.71875
7,2382,1.3264254,0.65625
7,2383,0.8394162,0.71875
7,2384,0.5445315,0.84375
7,2385,0.67686063,0.875
7,2386,0.72638834,0.84375
7,2387,0.9151431,0.6875
7,2388,1.1547307,0.75
7,2389,1.2321286,0.59375
7,2390,1.331474,0.6875
7,2391,1.1708877,0.625
7,2392,1.2735977,0.59375
7,2393,1.0697418,0.625
7,2394,1.0297921,0.6875
7,2395,0.90885967,0.75
7,2396,1.0196288,0.71875
7,2397,1.0169107,0.75
7,2398,1.2549881,0.65625
7,2399,0.90578914,0.75
7,2400,1.0853213,0.65625
7,2401,0.7264165,0.84375
7,2402,0.64025104,0.8125
7,2403,1.2557683,0.6875
7,2404,0.9404291,0.71875
7,2405,0.7688691,0.78125
7,2406,0.9722185,0.78125
7,2407,1.0740244,0.71875
7,2408,1.0423342,0.71875
7,2409,0.8701763,0.78125
7,2410,1.2451861,0.6875
7,2411,1.0586954,0.71875
7,2412,1.1770039,0.6875
7,2413,1.0059973,0.6875
7,2414,0.6764981,0.84375
7,2415,0.69022715,0.90625
7,2416,0.77957374,0.75
7,2417,0.9204895,0.8125
7,2418,0.43399212,0.90625
7,2419,1.2163833,0.65625
7,2420,0.80462396,0.78125
7,2421,0.8603106,0.78125
7,2422,0.81166327,0.8125
7,2423,0.9412409,0.75
7,2424,1.2165184,0.65625
7,2425,0.737426,0.84375
7,2426,0.9954958,0.78125
7,2427,1.2035643,0.65625
7,2428,0.8080895,0.78125
7,2429,0.8698399,0.6875
7,2430,0.945319,0.78125
7,2431,1.107631,0.65625
7,2432,1.34998,0.59375
7,2433,1.2995023,0.46875
7,2434,1.175335,0.625
7,2435,1.056561,0.625
7,2436,0.9278478,0.78125
7,2437,0.8076079,0.84375
7,2438,0.8966702,0.84375
7,2439,1.0639466,0.75
7,2440,0.9849706,0.71875
7,2441,1.1590337,0.75
7,2442,0.75742596,0.78125
7,2443,1.0324866,0.75
7,2444,1.6219397,0.53125
7,2445,0.9679711,0.75
7,2446,0.9320226,0.71875
7,2447,0.9273309,0.71875
7,2448,0.8819731,0.75
7,2449,1.014285,0.71875
7,2450,1.0758365,0.71875
7,2451,0.8533902,0.78125
7,2452,1.2325349,0.53125
7,2453,0.9052728,0.71875
7,2454,0.7094388,0.84375
7,2455,0.9562495,0.75
7,2456,0.87921137,0.75
7,2457,0.7322186,0.85
8,2458,0.84007645,0.71875
8,2459,0.9427037,0.71875
8,2460,0.7572124,0.78125
8,2461,0.88374865,0.75
8,2462,0.9040461,0.75
8,2463,1.073746,0.65625
8,2464,0.99874747,0.75
8,2465,1.1234623,0.65625
8,2466,1.6653348,0.5625
8,2467,0.8493177,0.71875
8,2468,0.66460085,0.8125
8,2469,0.7466177,0.75
8,2470,1.52401,0.59375
8,2471,1.0153253,0.6875
8,2472,0.7978111,0.78125
8,2473,0.9931446,0.75
8,2474,1.143354,0.6875
8,2475,1.1722682,0.75
8,2476,0.9096025,0.75
8,2477,1.2696536,0.6875
8,2478,1.0831845,0.6875
8,2479,0.7619045,0.71875
8,2480,0.9075437,0.65625
8,2481,0.85010946,0.84375
8,2482,0.85466206,0.84375
8,2483,0.7734376,0.84375
8,2484,0.9085362,0.84375
8,2485,1.2696152,0.6875
8,2486,0.9818332,0.75
8,2487,1.0038687,0.71875
8,2488,1.16549,0.65625
8,2489,1.3218665,0.53125
8,2490,0.8461148,0.78125
8,2491,0.967671,0.71875
8,2492,1.0164098,0.78125
8,2493,0.84215933,0.75
8,2494,1.3672899,0.65625
8,2495,1.5326022,0.59375
8,2496,1.0777265,0.6875
8,2497,0.86383826,0.78125
8,2498,1.2104616,0.6875
8,2499,0.9094185,0.78125
8,2500,1.0237128,0.625
8,2501,1.2310668,0.65625
8,2502,0.9450671,0.75
8,2503,1.0430152,0.75
8,2504,0.7442855,0.8125
8,2505,1.4820899,0.6875
8,2506,1.2215437,0.71875
8,2507,1.0497875,0.65625
8,2508,1.1120334,0.6875
8,2509,1.1677054,0.6875
8,2510,0.76990336,0.84375
8,2511,0.6129182,0.8125
8,2512,1.1740986,0.5625
8,2513,0.77197385,0.71875
8,2514,0.7384076,0.78125
8,2515,0.8333885,0.78125
8,2516,0.98345643,0.75
8,2517,1.1457254,0.6875
8,2518,1.0401868,0.71875
8,2519,1.1240066,0.6875
8,2520,0.7332085,0.875
8,2521,1.4722185,0.65625
8,2522,0.8669495,0.65625
8,2523,1.1051599,0.71875
8,2524,1.1013001,0.6875
8,2525,1.0470606,0.75
8,2526,1.4831097,0.6875
8,2527,0.9899283,0.75
8,2528,1.1996038,0.65625
8,2529,0.7572771,0.8125
8,2530,1.0487881,0.71875
8,2531,0.9547653,0.75
8,2532,0.81191415,0.75
8,2533,0.78065217,0.75
8,2534,1.2152457,0.71875
8,2535,0.762238,0.8125
8,2536,1.0446564,0.6875
8,2537,1.133981,0.625
8,2538,0.8448411,0.8125
8,2539,1.1667804,0.65625
8,2540,1.0826967,0.6875
8,2541,1.1348207,0.6875
8,2542,0.79559827,0.84375
8,2543,1.038864,0.71875
8,2544,0.8616551,0.75
8,2545,0.94446886,0.75
8,2546,0.6077495,0.8125
8,2547,0.64244443,0.90625
8,2548,0.918583,0.8125
8,2549,1.1928543,0.625
8,2550,1.3059407,0.625
8,2551,1.83465,0.5625
8,2552,1.0817412,0.6875
8,2553,0.9482924,0.75
8,2554,0.44263133,0.875
8,2555,1.4457105,0.59375
8,2556,1.1500188,0.6875
8,2557,0.81758165,0.8125
8,2558,0.9201722,0.75
8,2559,0.90108836,0.71875
8,2560,0.89037937,0.71875
8,2561,0.8827872,0.78125
8,2562,0.9853893,0.84375
8,2563,1.0007114,0.75
8,2564,1.0302331,0.625
8,2565,1.1012605,0.625
8,2566,0.79993737,0.78125
8,2567,0.732285,0.84375
8,2568,0.8590712,0.65625
8,2569,0.9696072,0.6875
8,2570,0.9684367,0.71875
8,2571,0.7076207,0.75
8,2572,0.8026692,0.78125
8,2573,0.72936785,0.8125
8,2574,0.9598292,0.75
8,2575,0.9568674,0.75
8,2576,0.8051454,0.84375
8,2577,0.95875853,0.75
8,2578,1.0128962,0.75
8,2579,0.78482234,0.8125
8,2580,0.8727696,0.71875
8,2581,0.72044754,0.8125
8,2582,0.70042104,0.8125
8,2583,1.3285853,0.625
8,2584,1.3034186,0.71875
8,2585,1.17761,0.6875
8,2586,1.2085122,0.65625
8,2587,1.0396641,0.75
8,2588,0.91513366,0.6875
8,2589,1.407928,0.6875
8,2590,0.57659113,0.875
8,2591,0.95694447,0.78125
8,2592,0.9167095,0.71875
8,2593,0.94145936,0.75
8,2594,0.9779904,0.6875
8,2595,0.8683697,0.75
8,2596,0.7563027,0.8125
8,2597,1.184647,0.75
8,2598,0.9985945,0.71875
8,2599,0.98039633,0.78125
8,2600,0.978395,0.71875
8,2601,1.133514,0.71875
8,2602,0.7353741,0.84375
8,2603,1.1620568,0.65625
8,2604,0.93346655,0.75
8,2605,0.8878463,0.8125
8,2606,1.2551888,0.71875
8,2607,0.8815144,0.8125
8,2608,1.0182246,0.84375
8,2609,1.1175609,0.6875
8,2610,1.3184276,0.53125
8,2611,0.84823847,0.71875
8,2612,1.4309536,0.625
8,2613,0.6139574,0.8125
8,2614,0.8804514,0.78125
8,2615,0.748531,0.90625
8,2616,1.5663075,0.5625
8,2617,1.1082367,0.59375
8,2618,1.2303683,0.6875
8,2619,1.0989404,0.65625
8,2620,0.5469229,0.875
8,2621,0.82884127,0.78125
8,2622,0.5498427,0.90625
8,2623,0.988919,0.71875
8,2624,0.9022479,0.6875
8,2625,1.0973791,0.625
8,2626,0.951577,0.71875
8,2627,1.4580233,0.6875
8,2628,1.1461649,0.75
8,2629,0.7524858,0.8125
8,2630,1.2667341,0.625
8,2631,1.0287467,0.65625
8,2632,1.1793357,0.6875
8,2633,0.8742152,0.75
8,2634,1.7259815,0.59375
8,2635,0.74066967,0.78125
8,2636,0.9814902,0.71875
8,2637,0.8534056,0.75
8,2638,0.96417487,0.78125
8,2639,1.1784105,0.65625
8,2640,0.6921476,0.78125
8,2641,1.6310605,0.625
8,2642,1.1509279,0.6875
8,2643,1.055728,0.6875
8,2644,1.2557852,0.59375
8,2645,0.72978365,0.8125
8,2646,1.2666142,0.75
8,2647,0.93723905,0.8125
8,2648,0.6714351,0.875
8,2649,0.8283325,0.8125
8,2650,1.6532834,0.5
8,2651,0.9576283,0.71875
8,2652,0.84081066,0.78125
8,2653,0.9560008,0.71875
8,2654,0.8473349,0.84375
8,2655,0.7836258,0.75
8,2656,0.86171454,0.8125
8,2657,1.0324144,0.75
8,2658,1.4905676,0.59375
8,2659,0.6390536,0.78125
8,2660,0.9747142,0.6875
8,2661,0.6665637,0.84375
8,2662,1.1735647,0.71875
8,2663,0.9516292,0.78125
8,2664,0.8824211,0.8125
8,2665,0.8828998,0.8125
8,2666,0.9805753,0.71875
8,2667,1.1837496,0.65625
8,2668,1.0088218,0.78125
8,2669,0.62105983,0.90625
8,2670,1.1990161,0.625
8,2671,1.2047328,0.625
8,2672,1.0382073,0.65625
8,2673,0.950385,0.71875
8,2674,1.096263,0.75
8,2675,1.2729284,0.59375
8,2676,1.0295686,0.75
8,2677,0.97485715,0.78125
8,2678,1.2290782,0.65625
8,2679,0.9754845,0.75
8,2680,0.72107214,0.78125
8,2681,0.89599997,0.8125
8,2682,1.1465307,0.71875
8,2683,0.79713255,0.8125
8,2684,1.1834296,0.6875
8,2685,1.2124301,0.625
8,2686,1.3522077,0.65625
8,2687,0.7960603,0.84375
8,2688,0.75423694,0.75
8,2689,0.90969455,0.75
8,2690,0.90350115,0.71875
8,2691,0.9577178,0.71875
8,2692,1.5986693,0.5
8,2693,0.7125463,0.75
8,2694,1.0898862,0.71875
8,2695,1.0724157,0.71875
8,2696,0.7644922,0.8125
8,2697,1.1249443,0.625
8,2698,0.9736732,0.71875
8,2699,1.1126337,0.6875
8,2700,0.88333476,0.8125
8,2701,1.0265999,0.75
8,2702,1.0451579,0.6875
8,2703,0.9814892,0.65625
8,2704,1.3825675,0.71875
8,2705,1.286523,0.625
8,2706,1.0622648,0.6875
8,2707,0.93054485,0.75
8,2708,1.1199938,0.65625
8,2709,0.8939946,0.71875
8,2710,1.1848686,0.78125
8,2711,1.4450468,0.59375
8,2712,1.3594071,0.59375
8,2713,1.0567615,0.75
8,2714,1.3483802,0.65625
8,2715,0.8297847,0.75
8,2716,0.89130497,0.78125
8,2717,0.9778444,0.71875
8,2718,1.1681496,0.6875
8,2719,0.650761,0.875
8,2720,0.8676283,0.75
8,2721,1.0322957,0.65625
8,2722,0.9635797,0.6875
8,2723,0.98732233,0.71875
8,2724,0.7911391,0.78125
8,2725,0.96952295,0.8125
8,2726,1.1205801,0.71875
8,2727,1.5601366,0.59375
8,2728,0.8368614,0.75
8,2729,1.0827388,0.6875
8,2730,1.3313141,0.53125
8,2731,0.68027693,0.8125
8,2732,0.87370545,0.71875
8,2733,1.2914026,0.6875
8,2734,0.9890169,0.71875
8,2735,0.86117244,0.84375
8,2736,1.1995144,0.5625
8,2737,0.6824025,0.78125
8,2738,0.8589555,0.78125
8,2739,1.0777612,0.65625
8,2740,1.1925167,0.59375
8,2741,1.1126318,0.71875
8,2742,1.5691692,0.53125
8,2743,1.0253845,0.6875
8,2744,1.3525094,0.71875
